Time [s],Channel 0,Channel 1,Channel 2
14.606695333,0,1,0
14.616695250,0,0,0
14.638694750,0,0,1
14.647465667,0,0,0
14.688686083,0,0,1
14.697460167,0,0,0
14.697476500,1,0,0
14.706685167,0,0,0
14.738682083,0,0,1
14.747454583,0,0,0
14.788679917,0,0,1
14.797457083,0,0,0
14.797473417,0,1,0
14.797487083,1,1,0
14.806679667,0,1,0
14.816679000,0,0,0
14.838677083,0,0,1
14.847448917,0,0,0
14.888670167,0,0,1
14.897444000,0,0,0
14.897460250,1,0,0
14.906667750,0,0,0
14.938663667,0,0,1
14.947436000,0,0,0
14.988659917,0,0,1
14.997436917,0,0,0
14.997453250,0,1,0
14.997466917,1,1,0
15.006659417,0,1,0
15.016657083,0,0,0
15.038653333,0,0,1
15.047424167,0,0,0
15.088650167,0,0,1
15.097425250,0,0,0
15.097441583,1,0,0
15.106649917,0,0,0
15.138645000,0,0,1
15.147416417,0,0,0
15.188638833,0,0,1
15.197415500,0,0,0
15.197431833,0,1,0
15.197445500,1,1,0
15.206637167,0,1,0
15.216636000,0,0,0
15.238632000,0,0,1
15.247403000,0,0,0
15.288623667,0,0,1
15.297397667,0,0,0
15.297413917,1,0,0
15.306621000,0,0,0
15.338616083,0,0,1
15.347387333,0,0,0
15.388608583,0,0,1
15.397382667,0,0,0
15.397399000,0,1,0
15.397412667,1,1,0
15.406603083,0,1,0
15.416601667,0,0,0
15.438595083,0,0,1
15.447366917,0,0,0
15.488584833,0,0,1
15.497357333,0,0,0
15.497373667,1,0,0
15.506579250,0,0,0
15.538570667,0,0,1
15.547339583,0,0,0
15.588555583,0,0,1
15.597329667,0,0,0
15.597346000,0,1,0
15.597359667,1,1,0
15.606550250,0,1,0
15.616548833,0,0,0
15.638544500,0,0,1
15.647314917,0,0,0
15.688531750,0,0,1
15.697303917,0,0,0
15.697320167,1,0,0
15.706525750,0,0,0
15.738517750,0,0,1
15.747288333,0,0,0
15.788505833,0,0,1
15.797280167,0,0,0
15.797296500,0,1,0
15.797310167,1,1,0
15.806500167,0,1,0
15.816498000,0,0,0
15.838491917,0,0,1
15.847260750,0,0,0
15.888480750,0,0,1
15.897253417,0,0,0
15.897269667,1,0,0
15.906475833,0,0,0
15.938472333,0,0,1
15.947245333,0,0,0
15.988475833,0,0,1
15.997253417,0,0,0
15.997269833,0,1,0
15.997283500,1,1,0
16.006475000,0,1,0
16.016475000,0,0,0
16.038475417,0,0,1
16.047248083,0,0,0
16.088470500,0,0,1
16.097243917,0,0,0
16.097260167,1,0,0
16.106467833,0,0,0
16.138464083,0,0,1
16.147234833,0,0,0
16.188453417,0,0,1
16.197229333,0,0,0
16.197245667,0,1,0
16.197259333,1,1,0
16.206449250,0,1,0
16.216446833,0,0,0
16.238444083,0,0,1
16.247215333,0,0,0
16.288440917,0,0,1
16.297216417,0,0,0
16.297232667,1,0,0
16.306440417,0,0,0
16.338439583,0,0,1
16.347211500,0,0,0
16.388436167,0,0,1
16.397211083,0,0,0
16.397227417,0,1,0
16.397241083,1,1,0
16.406432333,0,1,0
